"asset_id","risk_level","probability"
"AST029046","HIGH","0.476"
"AST002679","HIGH","0.4759"
"AST033162","HIGH","0.4756"
"AST008108","HIGH","0.4755"
"AST027320","HIGH","0.4755"
"AST031207","HIGH","0.4754"
"AST017725","HIGH","0.4753"
"AST006163","HIGH","0.4753"
"AST000179","HIGH","0.4749"
"AST032836","HIGH","0.4748"
"AST013454","HIGH","0.4748"
"AST023238","HIGH","0.4748"
"AST021772","HIGH","0.4746"
"AST003577","HIGH","0.4746"
"AST030747","HIGH","0.4745"
"AST021835","HIGH","0.4742"
"AST040588","HIGH","0.4739"
"AST008023","HIGH","0.4738"
"AST019615","HIGH","0.4737"
"AST028055","HIGH","0.4736"
"AST000414","HIGH","0.4735"
"AST022541","HIGH","0.4733"
"AST035440","HIGH","0.4732"
"AST025948","HIGH","0.4732"
"AST021406","HIGH","0.4732"
"AST014821","HIGH","0.4732"
"AST023183","HIGH","0.4729"
"AST036294","HIGH","0.4728"
"AST010237","HIGH","0.4727"
"AST004129","HIGH","0.4726"
"AST022148","HIGH","0.4725"
"AST022787","HIGH","0.4724"
"AST020922","HIGH","0.4723"
"AST037350","HIGH","0.4723"
"AST017711","HIGH","0.4722"
"AST001033","HIGH","0.4721"
"AST039956","HIGH","0.472"
"AST036483","HIGH","0.4719"
"AST010083","HIGH","0.4718"
"AST025142","HIGH","0.4718"
"AST028348","HIGH","0.4716"
"AST030919","HIGH","0.4716"
"AST038780","HIGH","0.4716"
"AST024247","HIGH","0.4715"
"AST026702","HIGH","0.4715"
"AST007320","HIGH","0.4712"
"AST034550","HIGH","0.4711"
"AST020592","HIGH","0.4711"
"AST027436","HIGH","0.471"
"AST040963","HIGH","0.4709"
"AST005954","HIGH","0.4708"
"AST024495","HIGH","0.4707"
"AST037075","HIGH","0.4707"
"AST011568","HIGH","0.4707"
"AST020796","HIGH","0.4706"
"AST025292","HIGH","0.4705"
"AST003884","HIGH","0.4705"
"AST006659","HIGH","0.4704"
"AST040077","HIGH","0.4703"
"AST034145","HIGH","0.4702"
"AST016093","HIGH","0.4702"
"AST017248","HIGH","0.4701"
"AST023822","HIGH","0.4699"
"AST020534","HIGH","0.4698"
"AST020525","HIGH","0.4698"
"AST000097","HIGH","0.4698"
"AST004195","HIGH","0.4698"
"AST037174","HIGH","0.4698"
"AST007654","HIGH","0.4697"
"AST022217","HIGH","0.4697"
"AST032030","HIGH","0.4697"
"AST032973","HIGH","0.4697"
"AST038059","HIGH","0.4696"
"AST024306","HIGH","0.4696"
"AST034707","HIGH","0.4695"
"AST012869","HIGH","0.4694"
"AST017962","HIGH","0.4694"
"AST036630","HIGH","0.4693"
"AST030618","HIGH","0.4692"
"AST026337","HIGH","0.469"
"AST021068","HIGH","0.4688"
"AST014200","HIGH","0.4688"
"AST019338","HIGH","0.4687"
"AST007618","HIGH","0.4687"
"AST000314","HIGH","0.4682"
"AST003340","HIGH","0.4682"
"AST016336","HIGH","0.4681"
"AST013174","HIGH","0.468"
"AST039910","HIGH","0.4679"
"AST024530","HIGH","0.4678"
"AST034054","HIGH","0.4678"
"AST031200","HIGH","0.4678"
"AST039041","HIGH","0.4678"
"AST035678","HIGH","0.4677"
"AST000738","HIGH","0.4677"
"AST005440","HIGH","0.4676"
"AST023066","HIGH","0.4675"
"AST012842","HIGH","0.4675"
"AST000579","HIGH","0.4675"
"AST023584","HIGH","0.4674"
"AST005987","HIGH","0.4674"
"AST022750","HIGH","0.4674"
"AST006693","HIGH","0.4674"
"AST005640","HIGH","0.4671"
"AST008688","HIGH","0.4668"
"AST001937","HIGH","0.4665"
"AST032018","HIGH","0.4664"
"AST012230","HIGH","0.4663"
"AST012378","HIGH","0.4662"
"AST033346","HIGH","0.4662"
"AST020185","HIGH","0.4661"
"AST003890","HIGH","0.4661"
"AST030226","HIGH","0.4661"
"AST034391","HIGH","0.466"
"AST020867","HIGH","0.4659"
"AST015600","HIGH","0.4659"
"AST031939","HIGH","0.4659"
"AST002952","HIGH","0.4657"
"AST028298","HIGH","0.4655"
"AST025237","HIGH","0.4654"
"AST031436","HIGH","0.4654"
"AST007672","HIGH","0.4653"
"AST002443","HIGH","0.4652"
"AST015672","HIGH","0.4652"
"AST025626","HIGH","0.4649"
"AST011937","HIGH","0.4649"
"AST021986","HIGH","0.4649"
"AST026346","HIGH","0.4649"
"AST037099","HIGH","0.4648"
"AST036571","HIGH","0.4648"
"AST023418","HIGH","0.4648"
"AST016846","HIGH","0.4648"
"AST003072","HIGH","0.4647"
"AST019715","HIGH","0.4644"
"AST018695","HIGH","0.4643"
"AST039380","HIGH","0.4643"
"AST019705","HIGH","0.4643"
"AST001909","HIGH","0.4643"
"AST016182","HIGH","0.4642"
"AST010845","HIGH","0.4642"
"AST036745","HIGH","0.4642"
"AST005279","HIGH","0.4639"
"AST038413","HIGH","0.4638"
"AST037890","HIGH","0.4637"
"AST020498","HIGH","0.4636"
"AST014239","HIGH","0.4636"
"AST039950","HIGH","0.4635"
"AST023805","HIGH","0.4635"
"AST025017","HIGH","0.4635"
"AST002114","HIGH","0.4635"
"AST019793","HIGH","0.4634"
"AST036279","HIGH","0.4634"
"AST039437","HIGH","0.4633"
"AST014128","HIGH","0.4632"
"AST017002","HIGH","0.4631"
"AST005356","HIGH","0.4631"
"AST007445","HIGH","0.4629"
"AST027905","HIGH","0.4629"
"AST026877","HIGH","0.4628"
"AST030527","HIGH","0.4627"
"AST012242","HIGH","0.4626"
"AST008377","HIGH","0.4625"
"AST036808","HIGH","0.4625"
"AST003730","HIGH","0.4624"
"AST018494","HIGH","0.4622"
"AST002142","HIGH","0.4622"
"AST024631","HIGH","0.4621"
"AST021734","HIGH","0.4621"
"AST006248","HIGH","0.4619"
"AST039970","HIGH","0.4619"
"AST030956","HIGH","0.4618"
"AST008548","HIGH","0.4618"
"AST022961","HIGH","0.4617"
"AST032646","HIGH","0.4617"
"AST024416","HIGH","0.4617"
"AST013315","HIGH","0.4617"
"AST041462","HIGH","0.4617"
"AST026992","HIGH","0.4616"
"AST024377","HIGH","0.4616"
"AST003360","HIGH","0.4615"
"AST031104","HIGH","0.4615"
"AST007683","HIGH","0.4615"
"AST013005","HIGH","0.4615"
"AST024652","HIGH","0.4614"
"AST029178","HIGH","0.4614"
"AST014066","HIGH","0.4614"
"AST023568","HIGH","0.4614"
"AST020860","HIGH","0.4613"
"AST033812","HIGH","0.4613"
"AST015587","HIGH","0.4611"
"AST006528","HIGH","0.4611"
"AST028270","HIGH","0.4609"
"AST009491","HIGH","0.4608"
"AST015143","HIGH","0.4607"
"AST017311","HIGH","0.4607"
"AST030135","HIGH","0.4606"
"AST040925","HIGH","0.4605"
"AST000052","HIGH","0.4605"
"AST022763","HIGH","0.4604"
"AST037120","HIGH","0.4603"
"AST038734","HIGH","0.46"
"AST001101","HIGH","0.4599"
"AST032133","HIGH","0.4598"
"AST012393","HIGH","0.4598"
"AST037779","HIGH","0.4598"
"AST012513","HIGH","0.4598"
"AST001702","HIGH","0.4597"
"AST022513","HIGH","0.4597"
"AST030565","HIGH","0.4596"
"AST024732","HIGH","0.4595"
"AST020232","HIGH","0.4594"
"AST020341","HIGH","0.4593"
"AST026134","HIGH","0.4592"
"AST001156","HIGH","0.4591"
"AST039902","HIGH","0.4591"
"AST019863","HIGH","0.4591"
"AST016981","HIGH","0.459"
"AST014193","HIGH","0.4589"
"AST030994","HIGH","0.4589"
"AST040700","HIGH","0.4589"
"AST030769","HIGH","0.4589"
"AST023062","HIGH","0.4588"
"AST007496","HIGH","0.4588"
"AST041267","HIGH","0.4587"
"AST010451","HIGH","0.4587"
"AST014278","HIGH","0.4586"
"AST038865","HIGH","0.4585"
"AST035931","HIGH","0.4585"
"AST032270","HIGH","0.4584"
"AST019390","HIGH","0.4583"
"AST023884","HIGH","0.4582"
"AST024969","HIGH","0.4582"
"AST028050","HIGH","0.4582"
"AST039682","HIGH","0.4581"
"AST000202","HIGH","0.458"
"AST040131","HIGH","0.458"
"AST018103","HIGH","0.458"
"AST018705","HIGH","0.458"
"AST023370","HIGH","0.4579"
"AST022890","HIGH","0.4578"
"AST022337","HIGH","0.4578"
"AST029785","HIGH","0.4578"
"AST036780","HIGH","0.4577"
"AST034920","HIGH","0.4577"
"AST011157","HIGH","0.4576"
"AST007528","HIGH","0.4575"
"AST024281","HIGH","0.4575"
"AST017437","HIGH","0.4574"
"AST029034","HIGH","0.4574"
"AST015400","HIGH","0.4574"
"AST017082","HIGH","0.4574"
"AST021479","HIGH","0.4573"
"AST040288","HIGH","0.4573"
"AST032689","HIGH","0.4572"
"AST019797","HIGH","0.4571"
"AST017132","HIGH","0.4571"
"AST032288","HIGH","0.457"
"AST032115","HIGH","0.457"
"AST023679","HIGH","0.4569"
"AST008659","HIGH","0.4568"
"AST027713","HIGH","0.4567"
"AST007588","HIGH","0.4566"
"AST014864","HIGH","0.4566"
"AST038732","HIGH","0.4563"
"AST006885","HIGH","0.4563"
"AST037403","HIGH","0.4563"
"AST019012","HIGH","0.4563"
"AST040641","HIGH","0.4562"
"AST027218","HIGH","0.4562"
"AST023819","HIGH","0.4562"
"AST015220","HIGH","0.4561"
"AST039265","HIGH","0.4561"
"AST023830","HIGH","0.4561"
"AST040510","HIGH","0.4561"
"AST036204","HIGH","0.4561"
"AST040143","HIGH","0.456"
"AST037555","HIGH","0.456"
"AST006090","HIGH","0.4559"
"AST017379","HIGH","0.4559"
"AST032995","HIGH","0.4558"
"AST040193","HIGH","0.4555"
"AST033969","HIGH","0.4555"
"AST005632","HIGH","0.4555"
"AST011309","HIGH","0.4555"
"AST027015","HIGH","0.4554"
"AST013185","HIGH","0.4554"
"AST036480","HIGH","0.4554"
"AST028582","HIGH","0.4554"
"AST030645","HIGH","0.4554"
"AST014611","HIGH","0.4553"
"AST006653","HIGH","0.4553"
"AST002202","HIGH","0.4553"
"AST018794","HIGH","0.4553"
"AST016992","HIGH","0.4552"
"AST030428","HIGH","0.4552"
"AST028530","HIGH","0.4552"
"AST021455","HIGH","0.4551"
"AST038570","HIGH","0.4551"
"AST039176","HIGH","0.4551"
"AST031604","HIGH","0.4551"
"AST033189","HIGH","0.4549"
"AST038968","HIGH","0.4549"
"AST017332","HIGH","0.4548"
"AST038327","HIGH","0.4548"
"AST024946","HIGH","0.4547"
"AST017100","HIGH","0.4546"
"AST018736","HIGH","0.4546"
"AST025772","HIGH","0.4545"
"AST038985","HIGH","0.4545"
"AST028902","HIGH","0.4543"
"AST041550","HIGH","0.4543"
"AST019934","HIGH","0.4542"
"AST034444","HIGH","0.4542"
"AST034516","HIGH","0.4541"
"AST031452","HIGH","0.454"
"AST024939","HIGH","0.4539"
"AST018924","HIGH","0.4539"
"AST032186","HIGH","0.4538"
"AST037066","HIGH","0.4538"
"AST009679","HIGH","0.4537"
"AST039607","HIGH","0.4536"
"AST039322","HIGH","0.4536"
"AST029471","HIGH","0.4533"
"AST021554","HIGH","0.4533"
"AST028083","HIGH","0.4533"
"AST020870","HIGH","0.4533"
"AST025079","HIGH","0.4532"
"AST001808","HIGH","0.4532"
"AST007093","HIGH","0.4532"
"AST008219","HIGH","0.4532"
"AST015710","HIGH","0.4531"
"AST036457","HIGH","0.4531"
"AST032772","HIGH","0.453"
"AST022287","HIGH","0.453"
"AST038288","HIGH","0.4529"
"AST029637","HIGH","0.4528"
"AST005670","HIGH","0.4528"
"AST018836","HIGH","0.4527"
"AST033978","HIGH","0.4527"
"AST024992","HIGH","0.4527"
"AST033676","HIGH","0.4526"
"AST034750","HIGH","0.4526"
"AST007328","HIGH","0.4525"
"AST001908","HIGH","0.4525"
"AST027526","HIGH","0.4524"
"AST026078","HIGH","0.4523"
"AST026185","HIGH","0.4522"
"AST022735","HIGH","0.4521"
"AST018891","HIGH","0.452"
"AST015453","HIGH","0.4519"
"AST014347","HIGH","0.4519"
"AST013260","HIGH","0.4519"
"AST000027","HIGH","0.4519"
"AST027550","HIGH","0.4519"
"AST011906","HIGH","0.4518"
"AST011918","HIGH","0.4518"
"AST022522","HIGH","0.4517"
"AST036133","HIGH","0.4516"
"AST005564","HIGH","0.4514"
"AST038048","HIGH","0.4514"
"AST002517","HIGH","0.4514"
"AST021650","HIGH","0.4514"
"AST006078","HIGH","0.4513"
"AST022703","HIGH","0.4513"
"AST004870","HIGH","0.4512"
"AST038033","HIGH","0.4512"
"AST023128","HIGH","0.4512"
"AST010746","HIGH","0.4511"
"AST022659","HIGH","0.451"
"AST035074","HIGH","0.4509"
"AST004349","HIGH","0.4509"
"AST030374","HIGH","0.4508"
"AST021181","HIGH","0.4507"
"AST038582","HIGH","0.4506"
"AST013353","HIGH","0.4506"
"AST036328","HIGH","0.4506"
"AST037294","HIGH","0.4505"
"AST040260","HIGH","0.4505"
"AST032207","HIGH","0.4504"
"AST016844","HIGH","0.4504"
"AST008637","HIGH","0.4503"
"AST034941","HIGH","0.4502"
"AST006949","HIGH","0.4502"
"AST008273","HIGH","0.4501"
"AST003757","HIGH","0.4501"
"AST025103","HIGH","0.45"
"AST015978","HIGH","0.4499"
"AST037926","HIGH","0.4498"
"AST020133","HIGH","0.4497"
"AST020756","HIGH","0.4496"
"AST012880","HIGH","0.4496"
"AST016494","HIGH","0.4496"
"AST025818","HIGH","0.4496"
"AST038251","HIGH","0.4496"
"AST004935","HIGH","0.4495"
"AST004285","HIGH","0.4494"
"AST029356","HIGH","0.4494"
"AST026553","HIGH","0.4492"
"AST037090","HIGH","0.4492"
"AST017144","HIGH","0.4491"
"AST005853","HIGH","0.4491"
"AST035975","HIGH","0.449"
"AST001363","HIGH","0.449"
"AST031617","HIGH","0.449"
"AST017468","HIGH","0.449"
"AST013950","HIGH","0.449"
"AST024823","HIGH","0.4489"
"AST030149","HIGH","0.4489"
"AST040703","HIGH","0.4489"
"AST008648","HIGH","0.4488"
"AST024280","HIGH","0.4487"
"AST009062","HIGH","0.4487"
"AST027298","HIGH","0.4486"
"AST001294","HIGH","0.4486"
"AST001829","HIGH","0.4486"
"AST006735","HIGH","0.4481"
"AST032245","HIGH","0.4481"
"AST021655","HIGH","0.4481"
"AST039667","HIGH","0.4481"
"AST021077","HIGH","0.448"
"AST004526","HIGH","0.448"
"AST036085","HIGH","0.4479"
"AST034141","HIGH","0.4478"
"AST002124","HIGH","0.4478"
"AST035961","HIGH","0.4476"
"AST014111","HIGH","0.4476"
"AST004149","HIGH","0.4475"
"AST023259","HIGH","0.4474"
"AST005726","HIGH","0.4474"
"AST001196","HIGH","0.4473"
"AST006047","HIGH","0.4473"
"AST029416","HIGH","0.4473"
"AST021299","HIGH","0.4473"
"AST009747","HIGH","0.4472"
"AST035255","HIGH","0.4471"
"AST035371","HIGH","0.447"
"AST006548","HIGH","0.4469"
"AST039445","HIGH","0.4468"
"AST027718","HIGH","0.4468"
"AST005377","HIGH","0.4467"
"AST000389","HIGH","0.4467"
"AST017683","HIGH","0.4466"
"AST011062","HIGH","0.4464"
"AST036787","HIGH","0.4462"
"AST020253","HIGH","0.4462"
"AST028507","HIGH","0.4461"
"AST036811","HIGH","0.446"
"AST019645","HIGH","0.446"
"AST040851","HIGH","0.446"
"AST039494","HIGH","0.4459"
"AST029486","HIGH","0.4457"
"AST028932","HIGH","0.4456"
"AST010518","HIGH","0.4454"
"AST011127","HIGH","0.4453"
"AST024746","HIGH","0.445"
"AST019629","HIGH","0.4448"
"AST029763","HIGH","0.4448"
"AST037323","HIGH","0.4445"
"AST033425","HIGH","0.4445"
"AST015537","HIGH","0.4444"
"AST022741","HIGH","0.4444"
"AST021624","HIGH","0.444"
"AST011087","HIGH","0.444"
"AST017637","HIGH","0.4439"
"AST018316","HIGH","0.4439"
"AST038975","HIGH","0.4439"
"AST039595","HIGH","0.4438"
"AST032191","HIGH","0.4437"
"AST040975","HIGH","0.4436"
"AST024078","HIGH","0.4435"
"AST032217","HIGH","0.4435"
"AST032905","HIGH","0.4431"
"AST005785","HIGH","0.443"
"AST009670","HIGH","0.4428"
"AST031166","HIGH","0.4426"
"AST040211","HIGH","0.4425"
"AST029815","HIGH","0.4424"
"AST028920","HIGH","0.4424"
"AST034228","HIGH","0.4423"
"AST011654","HIGH","0.442"
"AST034301","HIGH","0.442"
"AST024211","HIGH","0.442"
"AST013807","HIGH","0.4419"
"AST025435","HIGH","0.4419"
"AST015164","HIGH","0.4416"
"AST018304","HIGH","0.4416"
"AST003627","HIGH","0.4416"
"AST020762","HIGH","0.4416"
"AST007159","HIGH","0.4416"
"AST011292","HIGH","0.4415"
"AST036431","HIGH","0.4415"
"AST007300","HIGH","0.4413"
"AST021629","HIGH","0.441"
"AST020750","HIGH","0.441"
"AST036413","HIGH","0.441"
"AST011142","HIGH","0.4409"
"AST025998","HIGH","0.4409"
"AST034125","HIGH","0.4409"
"AST027434","HIGH","0.4408"
"AST011269","HIGH","0.4407"
"AST010612","HIGH","0.4406"
"AST022242","HIGH","0.4403"
"AST021412","HIGH","0.4402"
"AST019530","HIGH","0.4402"
"AST032863","HIGH","0.4401"
"AST026081","HIGH","0.4401"
"AST028448","HIGH","0.4401"
"AST008845","HIGH","0.4399"
"AST029569","HIGH","0.4399"
"AST034476","HIGH","0.4398"
"AST017031","HIGH","0.4398"
"AST018744","HIGH","0.4395"
"AST019814","HIGH","0.4395"
"AST028377","HIGH","0.4395"
"AST006116","HIGH","0.4394"
"AST031500","HIGH","0.4394"
"AST034062","HIGH","0.4394"
"AST027735","HIGH","0.4392"
"AST040509","HIGH","0.4392"
"AST006758","HIGH","0.4391"
"AST004205","HIGH","0.439"
"AST008257","HIGH","0.4388"
"AST018862","HIGH","0.4388"
"AST013908","HIGH","0.4386"
"AST002110","HIGH","0.4386"
"AST021639","HIGH","0.4385"
"AST006691","HIGH","0.4384"
"AST017448","HIGH","0.4383"
"AST012783","HIGH","0.4382"
"AST003778","HIGH","0.4382"
"AST004482","HIGH","0.438"
"AST015480","HIGH","0.438"
"AST034802","HIGH","0.438"
"AST001006","HIGH","0.4378"
"AST000518","HIGH","0.4375"
"AST020383","HIGH","0.4371"
"AST006498","HIGH","0.4367"
"AST036499","HIGH","0.4364"
"AST005609","HIGH","0.4363"
"AST029718","HIGH","0.4363"
"AST029018","HIGH","0.4363"
"AST009226","HIGH","0.4362"
"AST004720","HIGH","0.4361"
"AST026747","HIGH","0.4359"
"AST025344","HIGH","0.4352"
"AST022466","HIGH","0.435"
"AST003855","HIGH","0.435"
"AST018271","HIGH","0.4349"
"AST033946","HIGH","0.4349"
"AST021922","HIGH","0.4347"
"AST023753","HIGH","0.4344"
"AST006129","HIGH","0.4344"
"AST014878","HIGH","0.4344"
"AST030233","HIGH","0.4343"
"AST030712","HIGH","0.4342"
"AST019498","HIGH","0.4342"
"AST008775","HIGH","0.4341"
"AST037245","HIGH","0.4338"
"AST000265","HIGH","0.4337"
"AST008091","HIGH","0.4334"
"AST013157","HIGH","0.4333"
"AST000085","HIGH","0.4331"
"AST000181","HIGH","0.433"
"AST032234","HIGH","0.4329"
"AST010760","HIGH","0.4328"
"AST002953","HIGH","0.4328"
"AST032733","HIGH","0.4328"
"AST019852","HIGH","0.4327"
"AST020134","HIGH","0.4323"
"AST029314","HIGH","0.4322"
"AST009950","HIGH","0.432"
"AST031970","HIGH","0.4315"
"AST027586","HIGH","0.4313"
"AST027931","HIGH","0.4309"
"AST011593","HIGH","0.4306"
"AST007546","HIGH","0.4305"
"AST019621","HIGH","0.4304"
"AST020399","HIGH","0.4303"
"AST026375","HIGH","0.4301"
"AST000353","HIGH","0.43"
"AST026484","HIGH","0.4299"
"AST001961","HIGH","0.4298"
"AST007180","HIGH","0.4297"
"AST010145","HIGH","0.4296"
"AST026965","HIGH","0.4296"
"AST010519","HIGH","0.4295"
"AST026251","HIGH","0.4293"
"AST011897","HIGH","0.4288"
"AST007318","HIGH","0.4287"
"AST033979","HIGH","0.4283"
"AST034970","HIGH","0.4281"
"AST001496","HIGH","0.4281"
"AST023425","HIGH","0.4279"
"AST023970","HIGH","0.4279"
"AST034227","HIGH","0.4278"
"AST023190","HIGH","0.4277"
"AST000375","HIGH","0.4276"
"AST015206","HIGH","0.4275"
"AST005030","HIGH","0.4275"
"AST004545","HIGH","0.4273"
"AST038505","HIGH","0.427"
"AST008161","HIGH","0.4268"
"AST024557","HIGH","0.4267"
"AST005824","HIGH","0.4265"
"AST030274","HIGH","0.4264"
"AST035282","HIGH","0.4264"
"AST023569","HIGH","0.4263"
"AST022625","HIGH","0.4262"
"AST016820","HIGH","0.4262"
"AST025452","HIGH","0.4259"
"AST009792","HIGH","0.4258"
"AST006185","HIGH","0.4245"
"AST012075","HIGH","0.4245"
"AST033826","HIGH","0.4245"
"AST037328","HIGH","0.4243"
"AST012034","HIGH","0.4242"
"AST001460","HIGH","0.4241"
"AST040475","HIGH","0.424"
"AST014349","HIGH","0.4238"
"AST014303","HIGH","0.4238"
"AST012216","HIGH","0.4238"
"AST012553","HIGH","0.4238"
"AST018427","HIGH","0.4226"
"AST041169","HIGH","0.4225"
"AST031330","HIGH","0.4225"
"AST029504","HIGH","0.4223"
"AST040248","HIGH","0.4222"
"AST019671","HIGH","0.4221"
"AST030974","HIGH","0.4221"
"AST024866","HIGH","0.4217"
"AST005296","HIGH","0.421"
"AST018456","HIGH","0.4204"
"AST021089","HIGH","0.4204"
"AST024950","HIGH","0.4203"
"AST028687","HIGH","0.4201"
"AST019481","HIGH","0.42"
"AST031741","HIGH","0.4198"
"AST022095","HIGH","0.4196"
"AST003324","HIGH","0.4196"
"AST005059","HIGH","0.4196"
"AST035624","HIGH","0.4196"
"AST041377","HIGH","0.4195"
"AST014017","HIGH","0.4194"
"AST034652","HIGH","0.4191"
"AST004964","HIGH","0.4191"
"AST011855","HIGH","0.419"
"AST039559","HIGH","0.4187"
"AST014110","HIGH","0.4184"
"AST021461","HIGH","0.4183"
"AST027318","HIGH","0.4183"
"AST004315","HIGH","0.4181"
"AST035208","HIGH","0.4179"
"AST039933","HIGH","0.4178"
"AST028757","HIGH","0.4177"
"AST008794","HIGH","0.4175"
"AST030176","HIGH","0.4172"
"AST002231","HIGH","0.4169"
"AST037624","HIGH","0.4163"
"AST014374","HIGH","0.4156"
"AST036180","HIGH","0.4149"
"AST037537","HIGH","0.4145"
"AST012728","HIGH","0.4143"
"AST003984","HIGH","0.4142"
"AST024093","HIGH","0.414"
"AST004209","HIGH","0.4139"
"AST004393","HIGH","0.4139"
"AST009560","HIGH","0.4137"
"AST007377","HIGH","0.4137"
"AST008072","HIGH","0.4137"
"AST003086","HIGH","0.4133"
"AST012321","HIGH","0.4126"
"AST040716","HIGH","0.4117"
"AST019713","HIGH","0.4112"
"AST033905","HIGH","0.411"
"AST026871","HIGH","0.4109"
"AST013164","HIGH","0.4109"
"AST009798","HIGH","0.4108"
"AST031595","HIGH","0.4107"
"AST037968","HIGH","0.4103"
"AST033988","HIGH","0.4103"
"AST013926","HIGH","0.4098"
"AST028372","HIGH","0.4097"
"AST016920","HIGH","0.4094"
"AST024983","HIGH","0.4093"
"AST027157","HIGH","0.4092"
"AST019753","HIGH","0.4087"
"AST007856","HIGH","0.408"
"AST041350","HIGH","0.4076"
"AST030785","HIGH","0.4072"
"AST022714","HIGH","0.4069"
"AST006658","HIGH","0.4066"
"AST012578","HIGH","0.4058"
"AST012627","HIGH","0.4058"
"AST037959","HIGH","0.4058"
"AST025244","HIGH","0.4055"
"AST007208","HIGH","0.4054"
"AST009563","HIGH","0.4053"
"AST016415","HIGH","0.4052"
"AST041207","HIGH","0.4051"
"AST031191","HIGH","0.4039"
"AST004748","HIGH","0.4036"
"AST036244","HIGH","0.4032"
"AST008844","HIGH","0.4027"
"AST040867","HIGH","0.4026"
"AST025952","HIGH","0.4026"
"AST023900","HIGH","0.4021"
"AST022293","HIGH","0.402"
"AST041300","HIGH","0.4018"
"AST038101","HIGH","0.4016"
"AST021137","HIGH","0.4009"
"AST009682","HIGH","0.4004"
"AST032366","HIGH","0.4001"
"AST027490","HIGH","0.4001"
"AST036199","MEDIUM","0.3997"
"AST005540","MEDIUM","0.3995"
"AST028036","MEDIUM","0.3976"
"AST025860","MEDIUM","0.3971"
"AST022329","MEDIUM","0.3969"
"AST000948","MEDIUM","0.3968"
"AST041422","MEDIUM","0.3967"
"AST029829","MEDIUM","0.396"
"AST017484","MEDIUM","0.3953"
"AST029595","MEDIUM","0.3951"
"AST014417","MEDIUM","0.3945"
"AST001457","MEDIUM","0.3944"
"AST011428","MEDIUM","0.3943"
"AST038523","MEDIUM","0.3943"
"AST029266","MEDIUM","0.3942"
"AST021091","MEDIUM","0.3942"
"AST033514","MEDIUM","0.3939"
"AST022171","MEDIUM","0.3939"
"AST039592","MEDIUM","0.3937"
"AST017988","MEDIUM","0.3935"
"AST030314","MEDIUM","0.3932"
"AST001167","MEDIUM","0.3928"
"AST002500","MEDIUM","0.3928"
"AST005414","MEDIUM","0.3927"
"AST034751","MEDIUM","0.3925"
"AST034821","MEDIUM","0.3923"
"AST027925","MEDIUM","0.3917"
"AST010809","MEDIUM","0.3915"
"AST038258","MEDIUM","0.3914"
"AST012283","MEDIUM","0.3913"
"AST011419","MEDIUM","0.391"
"AST001349","MEDIUM","0.3908"
"AST034759","MEDIUM","0.3905"
"AST032109","MEDIUM","0.3904"
"AST037612","MEDIUM","0.3902"
"AST028895","MEDIUM","0.3902"
"AST009159","MEDIUM","0.3901"
"AST039710","MEDIUM","0.39"
"AST007435","MEDIUM","0.3896"
"AST031554","MEDIUM","0.3895"
"AST006591","MEDIUM","0.3892"
"AST020154","MEDIUM","0.389"
"AST019751","MEDIUM","0.3889"
"AST041172","MEDIUM","0.388"
"AST016109","MEDIUM","0.3879"
"AST032171","MEDIUM","0.3876"
"AST013657","MEDIUM","0.3875"
"AST020636","MEDIUM","0.3875"
"AST009740","MEDIUM","0.3875"
"AST001963","MEDIUM","0.3873"
"AST003947","MEDIUM","0.3872"
"AST020183","MEDIUM","0.3871"
"AST017046","MEDIUM","0.3871"
"AST041288","MEDIUM","0.3869"
"AST023406","MEDIUM","0.3867"
"AST002971","MEDIUM","0.3862"
"AST040067","MEDIUM","0.3862"
"AST035138","MEDIUM","0.3858"
"AST010384","MEDIUM","0.3853"
"AST000250","MEDIUM","0.3853"
"AST004241","MEDIUM","0.3849"
"AST039699","MEDIUM","0.3848"
"AST008058","MEDIUM","0.3845"
"AST002901","MEDIUM","0.3844"
"AST029184","MEDIUM","0.3842"
"AST035988","MEDIUM","0.3842"
"AST035593","MEDIUM","0.3841"
"AST034612","MEDIUM","0.3839"
"AST003165","MEDIUM","0.3837"
"AST013916","MEDIUM","0.3827"
"AST017781","MEDIUM","0.3826"
"AST023932","MEDIUM","0.3822"
"AST005087","MEDIUM","0.3821"
"AST034436","MEDIUM","0.3818"
"AST029825","MEDIUM","0.3816"
"AST023953","MEDIUM","0.3815"
"AST027783","MEDIUM","0.3813"
"AST008931","MEDIUM","0.3806"
"AST032775","MEDIUM","0.3804"
"AST003303","MEDIUM","0.3796"
"AST016343","MEDIUM","0.3796"
"AST001073","MEDIUM","0.3795"
"AST012037","MEDIUM","0.3794"
"AST016686","MEDIUM","0.3792"
"AST009996","MEDIUM","0.3791"
"AST003171","MEDIUM","0.3786"
"AST012369","MEDIUM","0.3785"
"AST027332","MEDIUM","0.3784"
"AST006265","MEDIUM","0.3782"
"AST021330","MEDIUM","0.3781"
"AST012798","MEDIUM","0.378"
"AST009223","MEDIUM","0.3775"
"AST024909","MEDIUM","0.3773"
"AST020635","MEDIUM","0.377"
"AST024973","MEDIUM","0.3769"
"AST010396","MEDIUM","0.3768"
"AST014065","MEDIUM","0.3768"
"AST027432","MEDIUM","0.3764"
"AST021556","MEDIUM","0.3759"
"AST019494","MEDIUM","0.3755"
"AST036782","MEDIUM","0.3752"
